order_id,client_id,location_id,employee_id,registration_date,order_status_id,total_amount,notes
2206,388,2,4,2026-02-10,4,98.00,Venta con seguimiento comercial
2207,388,2,4,2026-02-09,2,2067.80,Pago dividido en dos cuotas
2208,388,7,13,2026-04-22,5,838.90,
2209,388,2,4,2026-04-21,4,497.50,Aplicada política de cliente VIP
2210,388,5,9,2026-01-11,4,100.20,"Cliente nuevo, primera compra"
2211,388,6,12,2026-02-02,4,465.50,"Cliente nuevo, primera compra"
2212,388,9,17,2026-04-25,6,590.10,Compra para evento corporativo
2213,389,1,1,2026-04-09,4,1717.90,Solicitud especial de empaque
2214,390,1,1,2026-03-15,4,1416.30,Aplicada política de cliente VIP
2215,391,6,11,2025-12-06,3,67.50,Devolución parcial procesada
2216,391,2,3,2026-03-19,5,131.70,Solicitud especial de empaque
2217,391,1,2,2025-07-20,4,1336.50,Solicitud especial de empaque
2218,391,1,2,2025-11-01,4,680.70,Pedido entregado en horario solicitado
2219,391,6,12,2026-02-26,4,81.50,Entrega coordinada desde tienda
2220,391,1,1,2026-02-24,4,399.10,Venta con seguimiento comercial
2221,391,7,14,2025-12-19,5,408.30,Aplicada política de cliente VIP
2222,391,5,10,2025-04-08,4,270.60,Aplicado descuento promocional
2223,391,2,4,2026-04-02,4,347.50,Compra para evento corporativo
2224,391,2,3,2025-07-13,4,896.80,Pedido entregado en horario solicitado
2225,391,7,13,2026-03-29,4,42.40,
2226,392,3,6,2026-04-15,4,760.70,Pedido entregado en horario solicitado
2227,392,4,7,2026-04-18,4,256.20,Pago dividido en dos cuotas
2228,392,7,13,2026-04-25,6,316.20,Pago realizado con transferencia bancaria
2229,392,9,18,2026-04-07,4,417.90,Entrega coordinada desde tienda
2230,392,9,18,2026-04-25,1,98.70,Cliente solicitó comprobante electrónico
2231,393,4,7,2026-04-24,3,17.70,Pago realizado con transferencia bancaria
2232,394,4,7,2025-01-20,4,177.00,"Cliente nuevo, primera compra"
2233,394,5,9,2025-07-18,4,411.40,Compra para evento corporativo
2234,395,9,17,2025-04-29,3,1269.90,Pago dividido en dos cuotas
2235,395,2,4,2026-04-11,5,257.40,Cliente solicitó comprobante electrónico
2236,395,8,16,2023-04-09,3,364.10,Solicitud especial de empaque
2237,395,3,5,2024-07-23,3,18.75,Aplicada política de cliente VIP
2238,396,9,17,2024-12-12,4,699.80,Aplicado descuento promocional
2239,396,2,3,2026-01-06,4,151.20,Pago realizado con transferencia bancaria
2240,397,4,8,2026-02-22,4,466.20,"Cliente recurrente, prioridad alta"
2241,398,6,12,2026-01-11,3,37.90,Pago realizado con transferencia bancaria
2242,398,2,4,2026-03-14,4,209.10,Cliente solicitó comprobante electrónico
2243,399,5,10,2025-07-11,5,239.70,Compra para evento corporativo
2244,399,1,1,2024-11-16,5,621.15,"Cliente recurrente, prioridad alta"
2245,399,6,11,2024-04-30,4,481.20,Solicitud especial de empaque
2246,399,2,4,2025-05-29,4,60.70,Pago dividido en dos cuotas
2247,400,3,5,2025-12-14,4,246.30,Devolución parcial procesada
2248,400,8,16,2026-02-23,4,4096.20,"Cliente recurrente, prioridad alta"
2249,400,7,14,2026-01-23,1,237.50,Compra para evento corporativo
2250,400,3,5,2026-01-03,4,101.70,Entrega coordinada desde tienda
2251,401,2,4,2026-03-23,3,156.80,Compra para evento corporativo
2252,401,2,3,2026-03-22,4,449.10,Compra para evento corporativo
2253,401,6,12,2026-04-13,4,111.80,Solicitud especial de empaque
2254,401,4,7,2026-04-22,4,369.25,Pago realizado con transferencia bancaria
2255,401,3,5,2026-04-24,4,293.40,Pago realizado con transferencia bancaria
2256,401,2,3,2026-04-14,3,802.75,"Cliente recurrente, prioridad alta"
2257,402,5,9,2025-11-21,1,541.85,Solicitud especial de empaque
2258,403,9,18,2026-03-16,4,212.00,
2259,403,1,2,2024-12-13,4,202.35,"Cliente nuevo, primera compra"
2260,403,1,1,2026-03-26,4,598.00,
2261,403,9,18,2025-04-07,3,96.20,Cliente solicitó comprobante electrónico
2262,403,1,2,2025-03-29,3,237.75,
2263,403,5,9,2024-03-23,4,155.60,
2264,404,6,12,2026-04-16,4,3328.15,Entrega coordinada desde tienda
2265,404,5,9,2024-07-16,4,484.50,Aplicado descuento promocional
2266,404,5,10,2024-03-19,5,15.00,Compra para evento corporativo
2267,404,8,15,2024-11-06,4,519.75,Cliente solicitó comprobante electrónico
2268,404,5,10,2024-02-05,4,238.10,Compra para evento corporativo
2269,404,3,5,2024-12-25,4,159.20,Coordinación con logística externa
2270,404,5,9,2025-03-13,4,615.60,Solicitud especial de empaque
2271,404,1,2,2024-10-12,3,339.00,
2272,404,8,16,2024-11-07,4,573.20,Coordinación con logística externa
2273,404,1,1,2024-12-03,1,254.20,Coordinación con logística externa
2274,405,5,10,2025-12-22,3,575.70,Solicitud especial de empaque
2275,406,5,9,2025-10-26,5,48.50,Cliente solicitó comprobante electrónico
2276,407,5,10,2025-08-25,4,257.50,Pago dividido en dos cuotas
2277,408,7,13,2023-10-11,4,390.35,Cliente solicitó comprobante electrónico
2278,408,4,8,2023-08-26,4,119.00,Pago realizado con transferencia bancaria
2279,408,3,5,2024-04-19,4,486.55,Cliente solicitó comprobante electrónico
2280,408,1,1,2024-05-14,4,439.30,Coordinación con logística externa
2281,408,5,10,2024-07-28,4,1730.50,"Cliente nuevo, primera compra"
2282,408,8,15,2024-08-09,6,599.10,Coordinación con logística externa
2283,408,6,12,2025-01-18,3,691.30,Pago realizado con transferencia bancaria
2284,408,4,7,2026-04-09,4,24.90,Entrega coordinada desde tienda
2285,408,2,3,2025-03-07,3,107.30,Aplicada política de cliente VIP
2286,408,2,3,2024-03-24,2,3566.90,Entrega coordinada desde tienda
2287,408,9,18,2025-12-06,5,47.95,Aplicada política de cliente VIP
2288,408,4,8,2024-07-27,4,171.60,Venta con seguimiento comercial
2289,408,8,16,2026-02-07,4,245.60,Pedido entregado en horario solicitado
2290,408,9,17,2024-12-14,4,29.60,
2291,408,5,10,2024-10-16,4,68.70,Compra para evento corporativo
2292,408,5,10,2025-07-04,6,117.30,Solicitud especial de empaque
2293,409,4,7,2026-03-02,4,571.60,Cliente solicitó comprobante electrónico
2294,409,3,6,2026-02-04,3,449.50,Venta con seguimiento comercial
2295,409,5,9,2026-01-14,6,4352.90,Pedido entregado en horario solicitado
2296,409,3,6,2026-01-31,4,117.80,Compra para evento corporativo
2297,410,2,4,2025-10-06,4,217.30,
2298,411,3,6,2023-12-12,5,391.30,Pago realizado con transferencia bancaria
2299,412,9,18,2026-03-08,5,173.60,Compra para evento corporativo
2300,412,9,18,2026-04-29,2,357.95,Coordinación con logística externa
2301,412,8,15,2026-03-24,4,370.00,Cliente solicitó comprobante electrónico
2302,412,1,2,2026-03-10,4,202.60,Entrega coordinada desde tienda
2303,412,9,18,2026-04-22,2,386.75,"Cliente nuevo, primera compra"
2304,412,2,3,2026-03-25,2,37.50,Aplicado descuento promocional
2305,412,2,4,2026-04-12,1,48.90,Aplicado descuento promocional
2306,412,1,1,2026-04-15,4,46.50,Aplicada política de cliente VIP
2307,412,8,16,2026-03-24,3,2364.20,
2308,412,1,2,2026-04-09,3,261.00,Devolución parcial procesada
2309,412,2,4,2026-04-05,4,344.30,Aplicada política de cliente VIP
2310,412,3,6,2026-03-20,4,103.90,
2311,412,1,2,2026-03-11,4,21.90,Aplicado descuento promocional
2312,412,8,16,2026-04-20,3,749.10,Aplicado descuento promocional
2313,412,4,8,2026-04-13,4,111.20,Solicitud especial de empaque
2314,412,8,15,2026-04-24,3,369.40,
2315,412,2,3,2026-03-10,4,449.10,Cliente solicitó comprobante electrónico
2316,412,2,4,2026-04-17,4,98.80,Pago dividido en dos cuotas
2317,412,5,10,2026-04-09,2,960.40,Pedido entregado en horario solicitado
2318,412,2,3,2026-04-17,4,74.40,Aplicado descuento promocional
2319,413,2,3,2024-11-22,1,133.50,Aplicado descuento promocional
2320,413,6,12,2025-12-04,5,459.30,Aplicado descuento promocional
2321,414,6,11,2024-03-13,3,115.90,Aplicada política de cliente VIP
2322,415,3,5,2024-09-23,4,498.20,Venta con seguimiento comercial
2323,415,1,2,2025-11-14,4,203.90,Pago dividido en dos cuotas
2324,415,9,17,2026-02-25,4,164.90,Pago realizado con transferencia bancaria
2325,415,2,3,2025-11-22,4,214.20,Aplicado descuento promocional
2326,415,2,4,2024-12-12,2,250.40,Aplicado descuento promocional
2327,415,1,1,2025-11-19,4,193.40,Aplicada política de cliente VIP
2328,415,5,9,2025-06-21,4,146.00,Aplicada política de cliente VIP
2329,415,5,10,2025-04-06,4,187.80,Aplicada política de cliente VIP
2330,415,4,8,2025-12-09,4,126.50,Aplicada política de cliente VIP
2331,415,5,10,2025-11-16,3,284.80,"Cliente recurrente, prioridad alta"
2332,415,6,11,2025-03-24,4,265.30,"Cliente nuevo, primera compra"
2333,415,9,18,2023-10-26,5,275.85,Pago dividido en dos cuotas
2334,415,6,12,2025-06-26,4,8.90,Pago realizado con transferencia bancaria
2335,415,1,1,2025-04-14,6,795.80,Compra para evento corporativo
2336,415,2,4,2026-03-31,4,159.30,Pedido entregado en horario solicitado
2337,415,3,5,2025-10-29,4,310.80,Venta con seguimiento comercial
2338,415,7,13,2025-11-02,4,105.70,
2339,415,1,2,2023-10-25,3,2429.40,"Cliente recurrente, prioridad alta"
2340,415,2,4,2023-11-16,4,151.00,Entrega coordinada desde tienda
2341,415,9,18,2024-02-26,3,1837.40,"Cliente recurrente, prioridad alta"
2342,415,6,11,2024-09-06,4,465.70,
2343,415,9,18,2024-01-13,4,188.20,"Cliente recurrente, prioridad alta"
2344,415,6,12,2026-02-11,4,33.60,Cliente solicitó comprobante electrónico
2345,415,4,7,2026-01-28,4,324.30,Solicitud especial de empaque
2346,415,3,5,2025-11-12,3,134.60,"Cliente recurrente, prioridad alta"
2347,415,2,4,2025-12-25,4,293.10,Entrega coordinada desde tienda
2348,415,1,1,2024-07-23,2,73.00,"Cliente recurrente, prioridad alta"
2349,415,2,4,2025-11-18,4,23.20,Pedido entregado en horario solicitado
2350,415,9,18,2024-12-28,4,217.00,"Cliente nuevo, primera compra"
2351,415,2,3,2024-12-14,3,45.00,Devolución parcial procesada
2352,415,3,5,2025-07-10,4,239.20,Devolución parcial procesada
2353,415,5,10,2024-06-06,3,46.10,Coordinación con logística externa
2354,415,4,7,2024-03-06,4,1092.60,Aplicado descuento promocional
2355,415,1,2,2024-06-06,4,103.30,Coordinación con logística externa
2356,415,8,15,2023-12-08,2,121.50,Pago realizado con transferencia bancaria
2357,415,8,15,2023-02-22,2,1665.40,Venta con seguimiento comercial
2358,416,8,16,2026-04-27,4,244.70,Pedido entregado en horario solicitado
2359,416,9,17,2026-04-29,3,2754.20,Venta con seguimiento comercial
2360,416,1,2,2026-04-26,4,258.30,Devolución parcial procesada
2361,416,1,2,2026-04-25,4,179.70,Pago dividido en dos cuotas
2362,416,3,6,2026-04-21,4,427.15,"Cliente recurrente, prioridad alta"
2363,416,4,7,2026-04-29,4,451.45,Entrega coordinada desde tienda
2364,416,5,9,2026-04-26,4,185.60,Aplicada política de cliente VIP
2365,416,8,15,2026-04-27,3,1789.90,Pedido entregado en horario solicitado
2366,417,1,2,2025-12-22,3,48.50,Aplicado descuento promocional
2367,418,5,10,2025-08-29,4,624.00,
2368,418,2,3,2024-02-17,4,76.25,
2369,419,6,12,2025-11-19,4,310.00,"Cliente recurrente, prioridad alta"
2370,419,7,14,2026-01-11,3,779.80,Aplicada política de cliente VIP
2371,419,1,2,2025-12-26,3,228.30,Compra para evento corporativo
2372,419,4,8,2025-11-13,4,97.30,Compra para evento corporativo
2373,419,2,4,2026-04-11,4,128.70,"Cliente recurrente, prioridad alta"
2374,419,1,1,2026-03-24,4,57.50,Pago realizado con transferencia bancaria
2375,419,1,1,2026-01-12,4,313.20,"Cliente nuevo, primera compra"
2376,419,7,13,2026-04-13,1,790.60,Devolución parcial procesada
2377,419,9,17,2026-02-13,4,454.60,Solicitud especial de empaque
2378,419,5,10,2025-10-14,3,368.40,Venta con seguimiento comercial
2379,419,9,17,2026-02-10,4,94.50,Pago realizado con transferencia bancaria
2380,419,1,1,2026-01-26,4,652.90,Cliente solicitó comprobante electrónico
2381,419,1,2,2025-09-30,3,815.10,Pago realizado con transferencia bancaria
2382,419,3,6,2026-03-21,1,205.10,Devolución parcial procesada
2383,420,1,1,2025-07-31,4,134.40,Devolución parcial procesada
2384,421,2,4,2024-03-28,1,522.50,Pedido entregado en horario solicitado
2385,421,4,7,2024-03-16,4,23.00,Compra para evento corporativo
2386,422,6,11,2025-04-03,4,79.95,Compra para evento corporativo
2387,422,1,1,2024-10-08,4,593.00,Coordinación con logística externa
2388,422,4,8,2024-12-26,4,13.00,"Cliente recurrente, prioridad alta"
2389,423,9,17,2024-07-25,4,161.90,Pago realizado con transferencia bancaria
2390,424,3,6,2024-11-28,4,282.00,Pago dividido en dos cuotas
2391,425,4,7,2024-12-18,4,144.40,Devolución parcial procesada
2392,426,6,12,2025-11-10,4,601.90,Pago dividido en dos cuotas
2393,427,7,13,2026-03-23,4,67.85,Devolución parcial procesada
2394,427,1,2,2026-03-30,4,352.95,"Cliente nuevo, primera compra"
2395,427,2,4,2026-04-28,4,255.90,Cliente solicitó comprobante electrónico
2396,427,7,14,2026-01-29,4,129.80,Pedido entregado en horario solicitado
2397,427,8,15,2026-02-21,4,245.10,Solicitud especial de empaque
2398,427,3,5,2025-12-22,4,1332.10,Aplicado descuento promocional
2399,427,1,2,2025-12-25,4,59.95,"Cliente recurrente, prioridad alta"
2400,428,2,3,2026-04-27,4,86.00,Compra para evento corporativo
2401,428,1,1,2023-12-11,3,414.20,Aplicado descuento promocional
2402,428,4,7,2024-10-29,4,425.00,Entrega coordinada desde tienda
2403,428,9,18,2025-11-23,4,313.50,"Cliente recurrente, prioridad alta"
2404,428,8,15,2024-08-10,3,526.85,Compra para evento corporativo
2405,428,8,15,2024-07-02,3,317.90,Venta con seguimiento comercial
2406,428,3,5,2024-06-27,4,39.90,Entrega coordinada desde tienda
2407,428,3,6,2025-11-07,4,211.10,Coordinación con logística externa
2408,428,9,18,2024-12-30,5,249.80,
2409,428,2,4,2025-04-12,1,107.55,Pago dividido en dos cuotas
2410,428,5,10,2025-10-15,4,22.50,Coordinación con logística externa
2411,428,5,9,2024-05-01,4,458.90,Solicitud especial de empaque
2412,428,8,16,2025-08-07,4,115.00,Aplicado descuento promocional
2413,428,2,4,2025-11-29,3,163.70,Devolución parcial procesada
2414,428,3,5,2025-10-03,2,215.00,Pago dividido en dos cuotas
2415,429,1,1,2026-04-14,4,375.80,Devolución parcial procesada
2416,429,4,7,2026-03-25,2,35.00,Solicitud especial de empaque
2417,429,7,13,2026-04-07,4,66.75,Pago realizado con transferencia bancaria
2418,429,6,11,2026-04-15,4,174.10,Cliente solicitó comprobante electrónico
2419,429,5,9,2026-04-04,4,377.60,Coordinación con logística externa
2420,429,9,17,2026-04-29,4,273.40,Pedido entregado en horario solicitado
2421,430,2,4,2022-11-13,4,668.70,Coordinación con logística externa
2422,430,4,7,2023-01-19,2,53.00,Compra para evento corporativo
2423,430,3,6,2024-06-05,4,108.15,Pedido entregado en horario solicitado
2424,430,9,17,2025-12-24,4,296.70,Entrega coordinada desde tienda
2425,430,5,9,2023-03-22,4,2449.30,Entrega coordinada desde tienda
2426,431,9,17,2026-03-25,2,94.20,Coordinación con logística externa
2427,431,9,17,2026-04-21,4,163.50,Pago dividido en dos cuotas
2428,431,4,8,2026-02-22,4,29.40,Compra para evento corporativo
2429,431,7,13,2026-04-12,4,509.80,Solicitud especial de empaque
2430,431,9,17,2026-03-22,4,29.70,Pedido entregado en horario solicitado
2431,431,6,11,2026-02-14,1,741.80,"Cliente nuevo, primera compra"
2432,432,3,6,2026-02-06,5,502.85,
2433,432,4,7,2025-08-28,4,100.50,Aplicada política de cliente VIP
2434,432,4,7,2026-02-18,4,104.30,Aplicado descuento promocional
2435,432,5,9,2025-09-11,4,1863.60,Aplicada política de cliente VIP
2436,432,2,4,2026-02-24,4,75.80,Solicitud especial de empaque
2437,432,1,2,2025-10-27,1,108.10,Entrega coordinada desde tienda
2438,432,3,6,2026-02-13,4,116.00,Coordinación con logística externa
2439,432,2,3,2025-09-25,4,39.90,Devolución parcial procesada
2440,432,5,9,2025-12-02,4,17.80,"Cliente nuevo, primera compra"
2441,432,9,17,2025-11-02,4,276.00,Cliente solicitó comprobante electrónico
2442,432,5,10,2026-04-03,4,110.70,"Cliente recurrente, prioridad alta"
2443,432,9,18,2025-12-07,2,2971.00,Venta con seguimiento comercial
2444,432,7,14,2026-02-12,4,86.70,Aplicada política de cliente VIP
2445,432,3,5,2026-04-23,4,119.70,Pago realizado con transferencia bancaria
2446,432,1,2,2025-07-24,2,776.20,Entrega coordinada desde tienda
2447,432,9,17,2025-11-26,4,1045.10,"Cliente nuevo, primera compra"
2448,432,4,7,2025-12-13,3,317.25,Pedido entregado en horario solicitado
2449,433,1,1,2025-06-23,4,152.20,"Cliente nuevo, primera compra"
2450,434,1,2,2025-06-29,4,58.00,Pago realizado con transferencia bancaria
2451,434,6,12,2026-04-23,4,203.50,Coordinación con logística externa
2452,434,3,5,2025-11-15,2,159.20,Coordinación con logística externa
2453,434,5,9,2026-03-07,4,249.05,Compra para evento corporativo
2454,434,9,18,2025-11-07,3,214.60,Pago realizado con transferencia bancaria
2455,435,8,15,2026-01-22,4,111.50,"Cliente recurrente, prioridad alta"
2456,435,1,1,2026-04-11,2,762.10,Coordinación con logística externa
2457,435,6,12,2025-12-17,4,104.70,Aplicado descuento promocional
2458,435,8,15,2026-02-01,4,81.40,Compra para evento corporativo
2459,435,8,15,2025-09-30,4,201.45,Devolución parcial procesada
2460,435,3,6,2026-01-03,1,313.50,Venta con seguimiento comercial
2461,435,8,15,2026-03-23,4,162.75,Aplicada política de cliente VIP
2462,435,4,8,2025-05-29,3,236.30,Pedido entregado en horario solicitado
2463,436,2,3,2026-02-26,4,91.80,Aplicado descuento promocional
2464,437,1,2,2025-12-11,4,49.00,Pedido entregado en horario solicitado
2465,437,5,9,2026-04-05,4,380.85,Aplicado descuento promocional
2466,438,1,2,2026-02-20,4,368.30,Entrega coordinada desde tienda
2467,439,8,15,2025-11-15,3,361.85,Solicitud especial de empaque
2468,439,3,5,2025-10-23,4,176.10,"Cliente nuevo, primera compra"
2469,440,1,1,2026-03-23,4,178.50,"Cliente recurrente, prioridad alta"
2470,440,2,3,2025-10-13,4,39.80,Devolución parcial procesada
2471,441,1,2,2026-04-29,4,3645.30,Solicitud especial de empaque
2472,442,3,6,2025-12-21,1,322.30,Compra para evento corporativo
2473,442,2,4,2026-04-26,4,139.75,Aplicada política de cliente VIP
2474,442,5,9,2026-01-05,4,614.70,
2475,442,4,8,2026-03-19,4,310.00,Devolución parcial procesada
2476,442,8,15,2026-03-10,4,270.00,Pago dividido en dos cuotas
2477,442,1,1,2026-03-16,5,291.50,"Cliente recurrente, prioridad alta"
2478,442,8,15,2026-01-24,4,56.25,Compra para evento corporativo
2479,442,5,9,2026-01-11,2,312.90,Pedido entregado en horario solicitado
2480,442,3,5,2026-02-27,4,104.80,Coordinación con logística externa
2481,442,1,1,2026-03-13,2,260.40,Pago realizado con transferencia bancaria
2482,442,4,7,2026-04-25,4,93.20,Devolución parcial procesada
2483,442,6,12,2026-01-13,4,186.90,Pedido entregado en horario solicitado
2484,442,2,3,2026-04-26,4,177.90,Devolución parcial procesada
2485,442,4,7,2026-01-31,3,375.20,Pago dividido en dos cuotas
2486,442,5,10,2026-02-14,4,88.60,Devolución parcial procesada
2487,442,9,17,2026-03-17,3,150.90,Venta con seguimiento comercial
2488,442,7,13,2025-12-14,4,473.50,Aplicada política de cliente VIP
2489,442,6,11,2026-02-08,4,868.40,Pago realizado con transferencia bancaria
2490,443,9,17,2026-03-31,4,281.50,Compra para evento corporativo
2491,444,2,3,2026-02-12,4,1217.30,Aplicada política de cliente VIP
2492,445,6,11,2026-01-17,4,353.80,Pago dividido en dos cuotas
2493,446,2,4,2024-09-24,4,370.30,Cliente solicitó comprobante electrónico
2494,446,3,5,2026-01-22,1,169.50,Cliente solicitó comprobante electrónico
2495,447,4,8,2025-03-27,3,470.80,"Cliente nuevo, primera compra"
2496,447,3,5,2026-04-17,4,205.75,Pago dividido en dos cuotas
2497,448,9,17,2026-04-05,4,206.40,Entrega coordinada desde tienda
2498,449,3,5,2026-04-27,3,621.50,Cliente solicitó comprobante electrónico
2499,449,9,18,2026-04-16,4,810.50,Aplicado descuento promocional
2500,449,5,10,2026-04-19,3,60.40,Venta con seguimiento comercial
2501,449,2,3,2026-04-19,1,268.70,"Cliente recurrente, prioridad alta"
2502,449,2,4,2026-04-23,4,778.70,Cliente solicitó comprobante electrónico
2503,449,7,14,2026-04-25,2,64.50,Aplicado descuento promocional
2504,449,4,7,2026-04-18,4,267.10,Entrega coordinada desde tienda
2505,449,3,6,2026-04-18,4,858.30,Pedido entregado en horario solicitado
2506,449,1,2,2026-04-12,2,221.85,Pago dividido en dos cuotas
2507,449,2,4,2026-04-22,2,368.90,"Cliente nuevo, primera compra"
2508,449,6,11,2026-04-19,2,58.30,"Cliente recurrente, prioridad alta"
2509,449,6,12,2026-04-15,4,29.70,Compra para evento corporativo
2510,449,4,7,2026-04-07,4,175.95,Aplicado descuento promocional
2511,449,6,12,2026-04-22,1,170.70,Solicitud especial de empaque
2512,449,6,12,2026-04-06,5,47.50,Devolución parcial procesada
2513,449,7,14,2026-04-27,4,205.50,Pedido entregado en horario solicitado
2514,449,1,2,2026-04-14,4,235.30,Venta con seguimiento comercial
2515,449,7,13,2026-04-28,4,263.75,Compra para evento corporativo
2516,449,7,14,2026-04-27,4,133.20,Pedido entregado en horario solicitado
2517,449,1,2,2026-04-06,4,225.00,Pago realizado con transferencia bancaria
2518,449,2,4,2026-04-13,4,2450.70,Coordinación con logística externa
2519,449,2,4,2026-04-24,1,3.90,Pago dividido en dos cuotas
2520,449,2,3,2026-04-19,1,216.50,Pedido entregado en horario solicitado
2521,449,7,14,2026-04-20,2,741.20,Pago dividido en dos cuotas
2522,449,4,7,2026-04-27,4,243.80,Devolución parcial procesada
2523,449,9,17,2026-04-27,5,545.40,Entrega coordinada desde tienda
2524,449,1,2,2026-04-17,4,135.70,Venta con seguimiento comercial
2525,449,6,12,2026-04-19,1,424.90,"Cliente recurrente, prioridad alta"
2526,449,1,1,2026-04-11,6,182.90,Pago dividido en dos cuotas
2527,449,2,3,2026-04-25,4,270.90,Pedido entregado en horario solicitado
2528,450,8,16,2024-11-11,1,375.70,Pago realizado con transferencia bancaria
2529,450,4,8,2026-04-25,4,415.40,Pedido entregado en horario solicitado
2530,450,1,1,2025-12-12,4,39.90,Compra para evento corporativo
2531,450,1,1,2025-12-19,2,259.70,"Cliente recurrente, prioridad alta"
2532,450,2,3,2023-11-03,4,1156.00,Coordinación con logística externa
2533,450,4,7,2025-08-08,4,279.05,Pago dividido en dos cuotas
2534,450,3,6,2026-02-23,4,137.70,Cliente solicitó comprobante electrónico
2535,450,3,6,2026-04-22,1,539.70,Aplicada política de cliente VIP
2536,451,9,18,2025-06-18,4,237.10,"Cliente recurrente, prioridad alta"
2537,451,9,18,2024-01-22,4,204.80,Compra para evento corporativo
2538,451,9,18,2024-11-04,4,138.45,Venta con seguimiento comercial
2539,451,6,11,2025-07-19,3,307.80,Venta con seguimiento comercial
2540,451,7,14,2024-10-20,4,588.25,
2541,452,7,13,2026-03-27,6,208.50,Venta con seguimiento comercial
2542,453,1,2,2024-10-12,1,378.40,Solicitud especial de empaque
2543,453,7,14,2026-01-16,4,424.20,Coordinación con logística externa
2544,454,8,16,2024-12-05,4,844.20,Coordinación con logística externa
2545,455,7,13,2025-11-26,4,892.75,Venta con seguimiento comercial
2546,456,5,10,2026-04-19,1,41.00,
2547,457,4,8,2026-04-27,4,492.80,Pedido entregado en horario solicitado
2548,458,5,10,2026-01-24,4,111.30,Venta con seguimiento comercial
2549,458,4,8,2025-12-31,5,185.80,Devolución parcial procesada
2550,458,6,11,2026-02-25,1,206.40,Pedido entregado en horario solicitado
2551,458,9,18,2025-02-16,3,7848.75,Devolución parcial procesada
2552,458,4,7,2025-11-17,4,36.15,Solicitud especial de empaque
2553,458,4,7,2024-10-16,4,863.90,Venta con seguimiento comercial
2554,458,3,5,2025-12-28,3,132.05,Venta con seguimiento comercial
2555,458,2,4,2026-02-06,2,112.20,"Cliente recurrente, prioridad alta"
2556,458,5,9,2025-11-20,3,1987.90,Entrega coordinada desde tienda
2557,458,5,10,2026-01-12,4,480.00,Venta con seguimiento comercial
2558,458,9,17,2024-11-08,4,278.50,
2559,458,9,18,2025-08-07,4,403.00,Cliente solicitó comprobante electrónico
2560,458,4,7,2025-05-26,4,2012.50,Aplicado descuento promocional
2561,458,9,17,2025-03-20,2,125.50,"Cliente recurrente, prioridad alta"
2562,458,4,7,2026-03-12,4,41.50,Venta con seguimiento comercial
2563,458,8,15,2025-12-01,2,1060.30,Coordinación con logística externa
2564,458,2,3,2026-02-17,4,314.80,Aplicada política de cliente VIP
2565,458,4,8,2025-09-17,1,205.10,Entrega coordinada desde tienda
2566,458,6,11,2025-09-28,2,721.00,Coordinación con logística externa
2567,458,9,18,2025-12-04,3,710.00,"Cliente recurrente, prioridad alta"
2568,458,6,11,2026-04-20,2,234.40,Cliente solicitó comprobante electrónico
2569,458,2,4,2025-01-02,4,21.90,
2570,458,8,16,2026-01-26,4,63.70,Aplicada política de cliente VIP
2571,459,7,13,2025-12-07,1,2491.50,Cliente solicitó comprobante electrónico
2572,460,3,6,2026-02-25,4,139.60,Pago dividido en dos cuotas
2573,461,4,7,2023-12-02,4,26.50,"Cliente recurrente, prioridad alta"
2574,461,2,3,2025-04-27,4,405.80,Pedido entregado en horario solicitado
2575,461,1,2,2025-02-07,4,68.80,Devolución parcial procesada
2576,461,2,3,2024-05-10,4,110.10,Devolución parcial procesada
2577,461,4,8,2024-12-23,3,400.80,Aplicada política de cliente VIP
2578,462,2,4,2026-01-09,4,65.70,"Cliente nuevo, primera compra"
2579,462,4,7,2025-12-16,4,335.50,Devolución parcial procesada
2580,462,2,3,2026-03-17,4,436.85,Solicitud especial de empaque
2581,462,3,6,2025-11-19,4,159.90,Pago dividido en dos cuotas
2582,462,2,3,2025-12-13,4,63.80,Solicitud especial de empaque
2583,462,2,4,2026-02-03,2,187.50,Pago dividido en dos cuotas
2584,462,3,6,2026-01-04,3,374.00,Pedido entregado en horario solicitado
2585,462,9,17,2026-04-01,4,449.00,Cliente solicitó comprobante electrónico
2586,462,1,2,2025-12-28,4,582.20,Solicitud especial de empaque
2587,462,9,17,2026-02-17,4,591.90,Pago dividido en dos cuotas
2588,462,7,14,2026-03-09,4,175.25,Cliente solicitó comprobante electrónico
2589,462,6,12,2025-12-04,4,392.00,Devolución parcial procesada
2590,462,5,9,2025-05-19,4,255.90,Venta con seguimiento comercial
2591,462,8,16,2025-09-18,2,861.70,Entrega coordinada desde tienda
2592,462,1,2,2026-02-09,4,174.50,"Cliente recurrente, prioridad alta"
2593,462,3,6,2026-03-31,4,2364.50,Pago dividido en dos cuotas
2594,462,5,10,2025-09-13,4,173.40,Pago realizado con transferencia bancaria
2595,462,5,10,2025-12-08,4,254.90,
2596,462,1,1,2025-12-19,6,252.40,Cliente solicitó comprobante electrónico
2597,463,1,1,2025-11-10,4,1049.70,Aplicada política de cliente VIP
2598,464,4,8,2026-02-23,4,43.40,Coordinación con logística externa
2599,465,9,18,2026-01-16,3,199.80,
2600,465,4,8,2024-12-19,4,590.75,"Cliente nuevo, primera compra"
2601,465,8,15,2026-03-24,4,349.90,Devolución parcial procesada
2602,465,6,11,2025-02-14,4,191.30,"Cliente recurrente, prioridad alta"
