detail_id,order_id,product_id,quantity,unit_price
6864,2229,6,1,72.00
6865,2229,34,1,3.60
6866,2229,27,7,48.90
6867,2230,36,2,24.90
6868,2230,27,1,48.90
6869,2231,30,1,4.20
6870,2231,50,2,6.75
6871,2232,28,3,36.50
6872,2232,50,10,6.75
6873,2233,4,3,44.50
6874,2233,17,1,39.90
6875,2233,15,2,119.00
6876,2234,11,1,89.90
6877,2234,19,6,58.90
6878,2234,30,4,4.20
6879,2234,2,1,799.00
6880,2234,34,3,3.60
6881,2235,24,1,7.50
6882,2235,7,2,21.50
6883,2235,33,1,7.40
6884,2235,8,5,39.90
6885,2236,10,2,52.75
6886,2236,23,1,8.90
6887,2236,25,5,14.90
6888,2236,44,8,21.90
6889,2237,22,1,18.75
6890,2238,1,2,349.90
6891,2239,5,8,18.90
6892,2240,48,3,5.80
6893,2240,49,2,9.90
6894,2240,24,2,7.50
6895,2240,13,1,45.00
6896,2240,36,2,24.90
6897,2240,17,8,39.90
6898,2241,45,1,37.90
6899,2242,34,4,3.60
6900,2242,9,3,64.90
6901,2243,13,1,45.00
6902,2243,9,3,64.90
6903,2244,41,3,41.00
6904,2244,22,1,18.75
6905,2244,42,1,29.90
6906,2244,11,5,89.90
6907,2245,41,4,41.00
6908,2245,29,5,9.80
6909,2245,14,6,28.90
6910,2245,24,2,7.50
6911,2245,17,2,39.90
6912,2246,38,1,34.90
6913,2246,16,2,12.90
6914,2247,9,2,64.90
6915,2247,48,5,5.80
6916,2247,43,5,17.50
6917,2248,42,1,29.90
6918,2248,25,1,14.90
6919,2248,2,5,799.00
6920,2248,38,1,34.90
6921,2248,7,1,21.50
6922,2249,4,1,44.50
6923,2249,37,3,22.50
6924,2249,40,1,6.50
6925,2249,15,1,119.00
6926,2250,8,2,39.90
6927,2250,44,1,21.90
6928,2251,33,7,7.40
6929,2251,34,7,3.60
6930,2251,17,2,39.90
6931,2252,17,4,39.90
6932,2252,37,2,22.50
6933,2252,27,5,48.90
6934,2253,8,1,39.90
6935,2253,12,1,24.90
6936,2253,29,4,9.80
6937,2253,47,2,3.90
6938,2254,10,7,52.75
6939,2255,27,6,48.90
6940,2256,22,1,18.75
6941,2256,43,2,17.50
6942,2256,24,3,7.50
6943,2256,7,7,21.50
6944,2256,6,8,72.00
6945,2257,19,3,58.90
6946,2257,44,1,21.90
6947,2257,41,7,41.00
6948,2257,22,3,18.75
6949,2258,12,4,24.90
6950,2258,14,1,28.90
6951,2258,40,4,6.50
6952,2258,21,5,11.50
6953,2259,27,4,48.90
6954,2259,50,1,6.75
6955,2260,5,3,18.90
6956,2260,17,7,39.90
6957,2260,13,4,45.00
6958,2260,41,2,41.00
6959,2261,24,1,7.50
6960,2261,23,8,8.90
6961,2261,31,2,8.75
6962,2262,37,3,22.50
6963,2262,24,5,7.50
6964,2262,4,2,44.50
6965,2262,31,5,8.75
6966,2263,6,2,72.00
6967,2263,48,2,5.80
6968,2264,45,2,37.90
6969,2264,2,4,799.00
6970,2264,34,1,3.60
6971,2264,10,1,52.75
6972,2265,8,1,39.90
6973,2265,34,10,3.60
6974,2265,38,4,34.90
6975,2265,18,3,69.50
6976,2265,23,4,8.90
6977,2265,12,1,24.90
6978,2266,24,2,7.50
6979,2267,39,1,8.90
6980,2267,19,7,58.90
6981,2267,5,4,18.90
6982,2267,30,1,4.20
6983,2267,22,1,18.75
6984,2268,32,4,6.90
6985,2268,21,2,11.50
6986,2268,22,10,18.75
6987,2269,29,2,9.80
6988,2269,12,2,24.90
6989,2269,16,2,12.90
6990,2269,26,2,32.00
6991,2270,3,3,59.90
6992,2270,20,4,42.00
6993,2270,15,2,119.00
6994,2270,42,1,29.90
6995,2271,19,5,58.90
6996,2271,39,5,8.90
6997,2272,29,2,9.80
6998,2272,36,3,24.90
6999,2272,44,5,21.90
7000,2272,49,7,9.90
7001,2272,48,6,5.80
7002,2272,45,7,37.90
7003,2273,28,1,36.50
7004,2273,30,2,4.20
7005,2273,42,7,29.90
7006,2274,5,3,18.90
7007,2274,11,5,89.90
7008,2274,18,1,69.50
7009,2275,16,3,12.90
7010,2275,29,1,9.80
7011,2276,29,1,9.80
7012,2276,24,2,7.50
7013,2276,26,4,32.00
7014,2276,38,3,34.90
7015,2277,11,1,89.90
7016,2277,31,2,8.75
7017,2277,14,2,28.90
7018,2277,22,1,18.75
7019,2277,32,1,6.90
7020,2277,8,5,39.90
7021,2278,15,1,119.00
7022,2279,1,1,349.90
7023,2279,22,3,18.75
7024,2279,32,1,6.90
7025,2279,35,7,10.50
7026,2280,42,3,29.90
7027,2280,13,2,45.00
7028,2280,9,4,64.90
7029,2281,2,2,799.00
7030,2281,48,1,5.80
7031,2281,32,1,6.90
7032,2281,3,2,59.90
7033,2282,47,2,3.90
7034,2282,38,2,34.90
7035,2282,6,7,72.00
7036,2282,43,1,17.50
7037,2283,30,6,4.20
7038,2283,28,4,36.50
7039,2283,12,5,24.90
7040,2283,6,5,72.00
7041,2283,23,4,8.90
7042,2284,35,2,10.50
7043,2284,47,1,3.90
7044,2285,39,2,8.90
7045,2285,33,4,7.40
7046,2285,31,4,8.75
7047,2285,12,1,24.90
7048,2286,2,4,799.00
7049,2286,1,1,349.90
7050,2286,30,5,4.20
7051,2287,30,1,4.20
7052,2287,31,5,8.75
7053,2288,27,3,48.90
7054,2288,36,1,24.90
7055,2289,32,5,6.90
7056,2289,43,7,17.50
7057,2289,29,5,9.80
7058,2289,49,4,9.90
7059,2290,33,4,7.40
7060,2291,12,2,24.90
7061,2291,5,1,18.90
7062,2292,20,1,42.00
7063,2292,48,1,5.80
7064,2292,18,1,69.50
7065,2293,44,3,21.90
7066,2293,15,4,119.00
7067,2293,42,1,29.90
7068,2294,11,5,89.90
7069,2295,16,6,12.90
7070,2295,2,5,799.00
7071,2295,6,3,72.00
7072,2295,7,3,21.50
7073,2296,19,2,58.90
7074,2297,23,1,8.90
7075,2297,30,2,4.20
7076,2297,46,3,26.50
7077,2297,34,3,3.60
7078,2297,14,3,28.90
7079,2297,21,2,11.50
7080,2298,28,4,36.50
7081,2298,16,3,12.90
7082,2298,43,4,17.50
7083,2298,14,4,28.90
7084,2298,35,2,10.50
7085,2299,3,1,59.90
7086,2299,45,3,37.90
7087,2300,39,4,8.90
7088,2300,20,1,42.00
7089,2300,41,1,41.00
7090,2300,31,5,8.75
7091,2300,27,4,48.90
7092,2301,13,3,45.00
7093,2301,28,5,36.50
7094,2301,31,6,8.75
7095,2302,4,2,44.50
7096,2302,44,4,21.90
7097,2302,40,4,6.50
7098,2303,8,3,39.90
7099,2303,50,3,6.75
7100,2303,24,6,7.50
7101,2303,41,4,41.00
7102,2303,5,2,18.90
7103,2304,22,2,18.75
7104,2305,13,1,45.00
7105,2305,47,1,3.90
7106,2306,39,3,8.90
7107,2306,49,2,9.90
7108,2307,4,1,44.50
7109,2307,32,5,6.90
7110,2307,18,7,69.50
7111,2307,24,3,7.50
7112,2307,1,5,349.90
7113,2307,39,3,8.90
7114,2308,13,1,45.00
7115,2308,6,3,72.00
7116,2309,9,5,64.90
7117,2309,49,2,9.90
7118,2310,29,7,9.80
7119,2310,23,2,8.90
7120,2310,31,2,8.75
7121,2311,44,1,21.90
7122,2312,9,7,64.90
7123,2312,5,1,18.90
7124,2312,23,6,8.90
7125,2312,4,5,44.50
7126,2313,40,1,6.50
7127,2313,42,2,29.90
7128,2313,22,2,18.75
7129,2313,33,1,7.40
7130,2314,45,2,37.90
7131,2314,39,1,8.90
7132,2314,8,4,39.90
7133,2314,10,2,52.75
7134,2314,29,2,9.80
7135,2315,12,5,24.90
7136,2315,3,4,59.90
7137,2315,46,2,26.50
7138,2315,26,1,32.00
7139,2316,19,1,58.90
7140,2316,17,1,39.90
7141,2317,46,2,26.50
7142,2317,1,1,349.90
7143,2317,41,6,41.00
7144,2317,4,7,44.50
7145,2318,29,3,9.80
7146,2318,35,1,10.50
7147,2318,21,3,11.50
7148,2319,4,3,44.50
7149,2320,19,1,58.90
7150,2320,26,1,32.00
7151,2320,24,3,7.50
7152,2320,36,8,24.90
7153,2320,27,3,48.90
7154,2321,25,3,14.90
7155,2321,23,8,8.90
7156,2322,48,2,5.80
7157,2322,13,2,45.00
7158,2322,22,2,18.75
7159,2322,8,9,39.90
7160,2323,23,6,8.90
7161,2323,46,2,26.50
7162,2323,37,4,22.50
7163,2323,24,1,7.50
7164,2324,21,3,11.50
7165,2324,10,2,52.75
7166,2324,12,1,24.90
7167,2325,22,3,18.75
7168,2325,23,5,8.90
7169,2325,31,1,8.75
7170,2325,38,3,34.90
7171,2326,14,3,28.90
7172,2326,4,2,44.50
7173,2326,12,3,24.90
7174,2327,20,1,42.00
7175,2327,43,3,17.50
7176,2327,13,2,45.00
7177,2327,39,1,8.90
7178,2328,28,4,36.50
7179,2329,43,4,17.50
7180,2329,19,2,58.90
7181,2330,26,2,32.00
7182,2330,25,3,14.90
7183,2330,39,2,8.90
7184,2331,11,2,89.90
7185,2331,44,4,21.90
7186,2331,48,3,5.80
7187,2332,25,1,14.90
7188,2332,37,6,22.50
7189,2332,49,1,9.90
7190,2332,10,2,52.75
7191,2333,39,8,8.90
7192,2333,46,4,26.50
7193,2333,11,1,89.90
7194,2333,31,1,8.75
7195,2334,23,1,8.90
7196,2335,26,4,32.00
7197,2335,11,4,89.90
7198,2335,33,4,7.40
7199,2335,36,7,24.90
7200,2335,25,7,14.90
7201,2336,44,2,21.90
7202,2336,49,3,9.90
7203,2336,42,2,29.90
7204,2336,40,4,6.50
7205,2337,15,1,119.00
7206,2337,45,1,37.90
7207,2337,42,2,29.90
7208,2337,16,4,12.90
7209,2337,7,1,21.50
7210,2337,35,2,10.50
7211,2338,16,3,12.90
7212,2338,41,1,41.00
7213,2338,40,4,6.50
7214,2339,24,1,7.50
7215,2339,12,1,24.90
7216,2339,2,3,799.00
7217,2340,44,1,21.90
7218,2340,5,3,18.90
7219,2340,19,1,58.90
7220,2340,50,2,6.75
7221,2341,12,6,24.90
7222,2341,40,7,6.50
7223,2341,23,1,8.90
7224,2341,39,4,8.90
7225,2341,2,2,799.00
7226,2342,42,4,29.90
7227,2342,38,7,34.90
7228,2342,41,2,41.00
7229,2342,49,2,9.90
7230,2343,14,6,28.90
7231,2343,33,2,7.40
7232,2344,30,8,4.20
7233,2345,12,1,24.90
7234,2345,3,3,59.90
7235,2345,17,3,39.90
7236,2346,8,3,39.90
7237,2346,25,1,14.90
7238,2347,9,4,64.90
7239,2347,44,1,21.90
7240,2347,48,2,5.80
7241,2348,28,2,36.50
7242,2349,48,4,5.80
7243,2350,27,1,48.90
7244,2350,48,2,5.80
7245,2350,9,2,64.90
7246,2350,39,3,8.90
7247,2351,37,2,22.50
7248,2352,24,3,7.50
7249,2352,13,4,45.00
7250,2352,5,1,18.90
7251,2352,39,2,8.90
7252,2353,32,1,6.90
7253,2353,29,4,9.80
7254,2354,2,1,799.00
7255,2354,42,2,29.90
7256,2354,29,1,9.80
7257,2354,26,7,32.00
7258,2355,30,9,4.20
7259,2355,42,1,29.90
7260,2355,39,4,8.90
7261,2356,6,1,72.00
7262,2356,49,5,9.90
7263,2357,3,1,59.90
7264,2357,24,1,7.50
7265,2357,2,2,799.00
7266,2358,30,1,4.20
7267,2358,4,2,44.50
7268,2358,43,5,17.50
7269,2358,26,2,32.00
7270,2359,17,2,39.90
7271,2359,4,2,44.50
7272,2359,29,4,9.80
7273,2359,43,7,17.50
7274,2359,39,3,8.90
7275,2359,2,3,799.00
7276,2360,27,5,48.90
7277,2360,32,2,6.90
7278,2361,3,3,59.90
7279,2362,3,3,59.90
7280,2362,9,3,64.90
7281,2362,10,1,52.75
7282,2363,21,1,11.50
7283,2363,13,6,45.00
7284,2363,47,3,3.90
7285,2363,10,3,52.75
7286,2364,12,3,24.90
7287,2364,30,5,4.20
7288,2364,11,1,89.90
7289,2365,2,2,799.00
7290,2365,40,2,6.50
7291,2365,16,4,12.90
7292,2365,37,5,22.50
7293,2365,33,2,7.40
7294,2366,21,2,11.50
7295,2366,47,4,3.90
7296,2366,49,1,9.90
7297,2367,10,8,52.75
7298,2367,31,5,8.75
7299,2367,16,5,12.90
7300,2367,22,5,18.75
7301,2368,18,1,69.50
7302,2368,50,1,6.75
7303,2369,12,3,24.90
7304,2369,27,1,48.90
7305,2369,14,1,28.90
7306,2369,26,2,32.00
7307,2369,11,1,89.90
7308,2369,34,1,3.60
7309,2370,10,2,52.75
7310,2370,6,6,72.00
7311,2370,5,1,18.90
7312,2370,7,10,21.50
7313,2370,30,2,4.20
7314,2371,20,3,42.00
7315,2371,25,6,14.90
7316,2371,16,1,12.90
7317,2372,17,2,39.90
7318,2372,43,1,17.50
7319,2373,42,3,29.90
7320,2373,40,6,6.50
7321,2374,21,5,11.50
7322,2375,37,6,22.50
7323,2375,12,1,24.90
7324,2375,44,7,21.90
7325,2376,9,8,64.90
7326,2376,17,6,39.90
7327,2376,26,1,32.00
7328,2377,41,1,41.00
7329,2377,5,2,18.90
7330,2377,18,4,69.50
7331,2377,27,2,48.90
7332,2378,20,6,42.00
7333,2378,39,1,8.90
7334,2378,7,5,21.50
7335,2379,5,5,18.90
7336,2380,9,10,64.90
7337,2380,47,1,3.90
7338,2381,40,3,6.50
7339,2381,35,1,10.50
7340,2381,27,1,48.90
7341,2381,33,3,7.40
7342,2381,15,6,119.00
7343,2382,26,3,32.00
7344,2382,49,5,9.90
7345,2382,25,4,14.90
7346,2383,18,1,69.50
7347,2383,9,1,64.90
7348,2384,38,4,34.90
7349,2384,24,4,7.50
7350,2384,11,3,89.90
7351,2384,34,2,3.60
7352,2384,46,2,26.50
7353,2384,21,2,11.50
7354,2385,21,2,11.50
7355,2386,31,3,8.75
7356,2386,20,1,42.00
7357,2386,47,3,3.90
7358,2387,15,2,119.00
7359,2387,37,5,22.50
7360,2387,4,4,44.50
7361,2387,16,5,12.90
7362,2388,40,2,6.50
7363,2389,6,1,72.00
7364,2389,11,1,89.90
7365,2390,9,3,64.90
7366,2390,18,1,69.50
7367,2390,23,2,8.90
7368,2391,42,2,29.90
7369,2391,16,4,12.90
7370,2391,31,3,8.75
7371,2391,50,1,6.75
7372,2392,15,5,119.00
7373,2392,32,1,6.90
7374,2393,22,3,18.75
7375,2393,48,2,5.80
7376,2394,11,3,89.90
7377,2394,31,1,8.75
7378,2394,38,1,34.90
7379,2394,49,4,9.90
7380,2395,38,1,34.90
7381,2395,37,5,22.50
7382,2395,40,3,6.50
7383,2395,4,2,44.50
7384,2396,9,2,64.90
7385,2397,5,4,18.90
7386,2397,46,3,26.50
7387,2397,13,2,45.00
7388,2398,48,1,5.80
7389,2398,11,2,89.90
7390,2398,2,1,799.00
7391,2398,18,5,69.50
7392,2399,10,1,52.75
7393,2399,34,2,3.60
7394,2400,7,4,21.50
7395,2401,44,5,21.90
7396,2401,15,2,119.00
7397,2401,4,1,44.50
7398,2401,33,3,7.40
7399,2402,13,2,45.00
7400,2402,6,3,72.00
7401,2402,15,1,119.00
7402,2403,27,5,48.90
7403,2403,32,2,6.90
7404,2403,30,7,4.20
7405,2403,16,2,12.90
7406,2404,8,2,39.90
7407,2404,40,4,6.50
7408,2404,22,1,18.75
7409,2404,45,6,37.90
7410,2404,17,1,39.90
7411,2404,13,3,45.00
7412,2405,42,1,29.90
7413,2405,6,4,72.00
7414,2406,17,1,39.90
7415,2407,8,5,39.90
7416,2407,48,2,5.80
7417,2408,16,3,12.90
7418,2408,48,2,5.80
7419,2408,17,5,39.90
7420,2409,31,1,8.75
7421,2409,11,1,89.90
7422,2409,23,1,8.90
7423,2410,24,3,7.50
7424,2411,46,7,26.50
7425,2411,38,2,34.90
7426,2411,20,4,42.00
7427,2411,39,3,8.90
7428,2411,23,1,8.90
7429,2412,20,1,42.00
7430,2412,28,2,36.50
7431,2413,48,2,5.80
7432,2413,34,1,3.60
7433,2413,25,6,14.90
7434,2413,32,4,6.90
7435,2413,35,3,10.50
7436,2414,25,7,14.90
7437,2414,29,4,9.80
7438,2414,3,1,59.90
7439,2414,48,2,5.80
7440,2415,4,1,44.50
7441,2415,45,2,37.90
7442,2415,20,4,42.00
7443,2415,43,5,17.50
7444,2416,43,2,17.50
7445,2417,31,5,8.75
7446,2417,21,2,11.50
7447,2418,49,6,9.90
7448,2418,26,2,32.00
7449,2418,32,1,6.90
7450,2418,44,2,21.90
7451,2419,8,5,39.90
7452,2419,45,4,37.90
7453,2419,21,1,11.50
7454,2419,24,2,7.50
7455,2420,25,1,14.90
7456,2420,17,3,39.90
7457,2420,27,2,48.90
7458,2420,41,1,41.00
7459,2421,9,6,64.90
7460,2421,17,7,39.90
7461,2422,46,2,26.50
7462,2423,34,4,3.60
7463,2423,31,3,8.75
7464,2423,37,3,22.50
7465,2424,4,1,44.50
7466,2424,17,3,39.90
7467,2424,46,5,26.50
7468,2425,1,7,349.90
7469,2426,7,3,21.50
7470,2426,49,3,9.90
7471,2427,23,5,8.90
7472,2427,15,1,119.00
7473,2428,48,2,5.80
7474,2428,23,2,8.90
7475,2429,46,2,26.50
7476,2429,3,1,59.90
7477,2429,14,4,28.90
7478,2429,48,2,5.80
7479,2429,11,3,89.90
7480,2430,44,1,21.90
7481,2430,47,2,3.90
7482,2431,35,4,10.50
7483,2431,1,2,349.90
7484,2432,36,8,24.90
7485,2432,22,5,18.75
7486,2432,13,4,45.00
7487,2432,42,1,29.90
7488,2433,26,2,32.00
7489,2433,28,1,36.50
7490,2434,21,3,11.50
7491,2434,38,2,34.90
7492,2435,2,2,799.00
7493,2435,15,2,119.00
7494,2435,32,4,6.90
7495,2436,45,2,37.90
7496,2437,47,2,3.90
7497,2437,16,2,12.90
7498,2437,4,1,44.50
7499,2437,24,4,7.50
7500,2438,35,3,10.50
7501,2438,39,1,8.90
7502,2438,5,4,18.90
7503,2439,8,1,39.90
7504,2440,23,2,8.90
7505,2441,25,2,14.90
7506,2441,7,1,21.50
7507,2441,37,6,22.50
7508,2441,42,3,29.90
7509,2442,43,5,17.50
7510,2442,48,4,5.80
7511,2443,35,4,10.50
7512,2443,28,7,36.50
7513,2443,22,6,18.75
7514,2443,41,4,41.00
7515,2443,2,3,799.00
7516,2444,14,3,28.90
7517,2445,8,3,39.90
7518,2446,43,4,17.50
7519,2446,15,2,119.00
7520,2446,27,1,48.90
7521,2446,3,7,59.90
7522,2447,5,4,18.90
7523,2447,11,3,89.90
7524,2447,1,2,349.90
7525,2448,19,3,58.90
7526,2448,50,9,6.75
7527,2448,17,2,39.90
7528,2449,21,3,11.50
7529,2449,32,2,6.90
7530,2449,19,1,58.90
7531,2449,13,1,45.00
7532,2450,48,10,5.80
7533,2451,43,4,17.50
7534,2451,4,3,44.50
7535,2452,12,1,24.90
7536,2452,28,1,36.50
7537,2452,27,2,48.90
7538,2453,50,3,6.75
7539,2453,19,2,58.90
7540,2453,25,4,14.90
7541,2453,8,1,39.90
7542,2453,21,1,11.50
7543,2454,21,2,11.50
7544,2454,17,4,39.90
7545,2454,26,1,32.00
7546,2455,3,1,59.90
7547,2455,36,1,24.90
7548,2455,39,3,8.90
7549,2456,1,2,349.90
7550,2456,23,7,8.90
7551,2457,38,3,34.90
7552,2458,37,1,22.50
7553,2458,19,1,58.90
7554,2459,50,1,6.75
7555,2459,9,3,64.90
7556,2460,11,3,89.90
7557,2460,47,2,3.90
7558,2460,34,10,3.60
7559,2461,31,3,8.75
7560,2461,36,2,24.90
7561,2461,14,3,28.90
7562,2462,37,3,22.50
7563,2462,43,4,17.50
7564,2462,14,2,28.90
7565,2462,41,1,41.00
7566,2463,20,1,42.00
7567,2463,36,2,24.90
7568,2464,29,5,9.80
7569,2465,4,5,44.50
7570,2465,10,1,52.75
7571,2465,34,2,3.60
7572,2465,29,3,9.80
7573,2465,21,6,11.50
7574,2466,39,1,8.90
7575,2466,42,3,29.90
7576,2466,11,3,89.90
7577,2467,37,7,22.50
7578,2467,27,4,48.90
7579,2467,31,1,8.75
7580,2468,20,1,42.00
7581,2468,44,5,21.90
7582,2468,34,1,3.60
7583,2468,35,2,10.50
7584,2469,7,6,21.50
7585,2469,49,5,9.90
7586,2470,21,2,11.50
7587,2470,30,4,4.20
7588,2471,35,4,10.50
7589,2471,1,10,349.90
7590,2471,39,5,8.90
7591,2471,13,1,45.00
7592,2471,33,2,7.40
7593,2472,20,4,42.00
7594,2472,48,5,5.80
7595,2472,23,4,8.90
7596,2472,25,3,14.90
7597,2472,13,1,45.00
7598,2473,21,4,11.50
7599,2473,22,5,18.75
7600,2474,44,1,21.90
7601,2474,48,3,5.80
7602,2474,10,4,52.75
7603,2474,30,4,4.20
7604,2474,6,4,72.00
7605,2474,25,4,14.90
7606,2475,12,1,24.90
7607,2475,14,4,28.90
7608,2475,41,2,41.00
7609,2475,31,10,8.75
7610,2476,13,6,45.00
7611,2477,9,1,64.90
7612,2477,33,7,7.40
7613,2477,49,10,9.90
7614,2477,45,2,37.90
7615,2478,22,1,18.75
7616,2478,24,5,7.50
7617,2479,4,1,44.50
7618,2479,15,1,119.00
7619,2479,23,6,8.90
7620,2479,26,3,32.00
7621,2480,49,2,9.90
7622,2480,35,1,10.50
7623,2480,25,5,14.90
7624,2481,24,1,7.50
7625,2481,4,3,44.50
7626,2481,34,6,3.60
7627,2481,27,2,48.90
7628,2482,35,1,10.50
7629,2482,12,1,24.90
7630,2482,14,2,28.90
7631,2483,43,1,17.50
7632,2483,14,1,28.90
7633,2483,26,3,32.00
7634,2483,49,2,9.90
7635,2483,5,1,18.90
7636,2483,48,1,5.80
7637,2484,39,5,8.90
7638,2484,4,2,44.50
7639,2484,33,6,7.40
7640,2485,15,1,119.00
7641,2485,44,7,21.90
7642,2485,3,1,59.90
7643,2485,7,2,21.50
7644,2486,19,1,58.90
7645,2486,49,3,9.90
7646,2487,5,3,18.90
7647,2487,49,3,9.90
7648,2487,7,3,21.50
7649,2488,12,2,24.90
7650,2488,25,1,14.90
7651,2488,1,1,349.90
7652,2488,19,1,58.90
7653,2489,9,8,64.90
7654,2489,20,2,42.00
7655,2489,18,3,69.50
7656,2489,5,3,18.90
7657,2490,4,1,44.50
7658,2490,12,6,24.90
7659,2490,44,4,21.90
7660,2491,42,4,29.90
7661,2491,1,3,349.90
7662,2491,44,2,21.90
7663,2491,30,1,4.20
7664,2492,7,2,21.50
7665,2492,17,7,39.90
7666,2492,35,3,10.50
7667,2493,5,4,18.90
7668,2493,11,2,89.90
7669,2493,37,4,22.50
7670,2493,36,1,24.90
7671,2494,44,1,21.90
7672,2494,23,2,8.90
7673,2494,9,2,64.90
7674,2495,21,1,11.50
7675,2495,49,6,9.90
7676,2495,4,1,44.50
7677,2495,31,6,8.75
7678,2495,15,2,119.00
7679,2495,9,1,64.90
7680,2496,10,1,52.75
7681,2496,16,8,12.90
7682,2496,36,2,24.90
7683,2497,17,3,39.90
7684,2497,14,3,28.90
7685,2498,34,3,3.60
7686,2498,27,3,48.90
7687,2498,41,5,41.00
7688,2498,17,3,39.90
7689,2498,7,1,21.50
7690,2498,19,2,58.90
7691,2499,2,1,799.00
7692,2499,21,1,11.50
7693,2500,37,1,22.50
7694,2500,45,1,37.90
7695,2501,23,6,8.90
7696,2501,26,4,32.00
7697,2501,34,6,3.60
7698,2501,44,3,21.90
7699,2502,26,2,32.00
7700,2502,25,1,14.90
7701,2502,1,2,349.90
7702,2503,7,3,21.50
7703,2504,35,1,10.50
7704,2504,44,1,21.90
7705,2504,38,1,34.90
7706,2504,41,2,41.00
7707,2504,19,2,58.90
7708,2505,28,7,36.50
7709,2505,27,7,48.90
7710,2505,36,1,24.90
7711,2505,19,4,58.90
7712,2506,36,2,24.90
7713,2506,5,1,18.90
7714,2506,16,3,12.90
7715,2506,22,5,18.75
7716,2506,32,3,6.90
7717,2507,26,3,32.00
7718,2507,3,2,59.90
7719,2507,34,1,3.60
7720,2507,42,5,29.90
7721,2508,39,5,8.90
7722,2508,32,2,6.90
7723,2509,49,3,9.90
7724,2510,25,3,14.90
7725,2510,22,7,18.75
7726,2511,26,3,32.00
7727,2511,35,6,10.50
7728,2511,47,3,3.90
7729,2512,40,1,6.50
7730,2512,41,1,41.00
7731,2513,44,3,21.90
7732,2513,47,2,3.90
7733,2513,28,3,36.50
7734,2513,37,1,22.50
7735,2514,36,2,24.90
7736,2514,46,7,26.50
7737,2515,10,5,52.75
7738,2516,37,3,22.50
7739,2516,44,3,21.90
7740,2517,22,2,18.75
7741,2517,24,1,7.50
7742,2517,13,4,45.00
7743,2518,32,2,6.90
7744,2518,2,3,799.00
7745,2518,8,1,39.90
7746,2519,47,1,3.90
7747,2520,50,4,6.75
7748,2520,3,3,59.90
7749,2520,29,1,9.80
7750,2521,48,2,5.80
7751,2521,18,5,69.50
7752,2521,17,3,39.90
7753,2521,38,6,34.90
7754,2521,46,2,26.50
7755,2522,21,4,11.50
7756,2522,18,2,69.50
7757,2522,29,6,9.80
7758,2523,5,2,18.90
7759,2523,4,8,44.50
7760,2523,45,4,37.90
7761,2524,8,1,39.90
7762,2524,36,2,24.90
7763,2524,21,4,11.50
7764,2525,23,1,8.90
7765,2525,25,6,14.90
7766,2525,4,2,44.50
7767,2525,3,2,59.90
7768,2525,19,2,58.90
7769,2526,37,1,22.50
7770,2526,46,2,26.50
7771,2526,48,4,5.80
7772,2526,45,2,37.90
7773,2526,30,2,4.20
7774,2527,36,1,24.90
7775,2527,41,6,41.00
7776,2528,20,3,42.00
7777,2528,16,10,12.90
7778,2528,5,3,18.90
7779,2528,26,2,32.00
7780,2529,25,9,14.90
7781,2529,30,1,4.20
7782,2529,33,1,7.40
7783,2529,11,3,89.90
7784,2530,17,1,39.90
7785,2531,4,2,44.50
7786,2531,46,2,26.50
7787,2531,28,2,36.50
7788,2531,25,3,14.90
7789,2532,37,2,22.50
7790,2532,18,4,69.50
7791,2532,15,7,119.00
7792,2533,16,1,12.90
7793,2533,34,1,3.60
7794,2533,3,2,59.90
7795,2533,22,5,18.75
7796,2533,29,5,9.80
7797,2534,27,2,48.90
7798,2534,8,1,39.90
7799,2535,11,3,89.90
7800,2535,40,6,6.50
7801,2535,24,1,7.50
7802,2535,3,1,59.90
7803,2535,36,4,24.90
7804,2535,26,2,32.00
7805,2536,21,1,11.50
7806,2536,36,2,24.90
7807,2536,26,1,32.00
7808,2536,39,3,8.90
7809,2536,10,2,52.75
7810,2536,48,2,5.80
7811,2537,38,2,34.90
7812,2537,13,3,45.00
7813,2538,17,3,39.90
7814,2538,22,1,18.75
7815,2539,49,2,9.90
7816,2539,6,4,72.00
7817,2540,10,5,52.75
7818,2540,9,5,64.90
7819,2541,18,3,69.50
7820,2542,39,4,8.90
7821,2542,43,7,17.50
7822,2542,17,3,39.90
7823,2542,16,4,12.90
7824,2542,29,5,9.80
7825,2543,39,4,8.90
7826,2543,16,3,12.90
7827,2543,1,1,349.90
7828,2544,33,1,7.40
7829,2544,3,1,59.90
7830,2544,35,4,10.50
7831,2544,8,1,39.90
7832,2544,18,10,69.50
7833,2545,46,2,26.50
7834,2545,15,5,119.00
7835,2545,22,3,18.75
7836,2545,42,3,29.90
7837,2545,34,8,3.60
7838,2545,43,4,17.50
7839,2546,41,1,41.00
7840,2547,10,4,52.75
7841,2547,33,4,7.40
7842,2547,8,3,39.90
7843,2547,46,5,26.50
7844,2548,21,2,11.50
7845,2548,39,5,8.90
7846,2548,5,1,18.90
7847,2548,12,1,24.90
7848,2549,46,4,26.50
7849,2549,8,2,39.90
7850,2550,40,3,6.50
7851,2550,23,4,8.90
7852,2550,4,2,44.50
7853,2550,20,1,42.00
7854,2550,16,1,12.90
7855,2550,33,1,7.40
7856,2551,50,10,6.75
7857,2551,9,10,64.90
7858,2551,15,6,119.00
7859,2551,2,8,799.00
7860,2551,31,3,8.75
7861,2552,50,1,6.75
